houseHigh,totalPrice,title,region,year,houseType,houseElevator,area,station,types,houseFitment,houseDirection,line,totalHigh,unitPrice,houseArea,distance
高楼层,200,89号大院 两房一厅 采光通风好,赤岗路89号大院 ,1996, 2室1厅 , 无电梯,赤岗,客村站,塔楼, 简装 , 东南 ,3号线,8,31250, 64,0米
高楼层,210,芳园居 安静户型正式三房 环境绿化高,芳园居教师新村 ,1998, 3室2厅 , 无电梯,龙溪,,塔楼, 简装 , 南 北 ,,9,24706, 85,
中楼层,195,燕岭路 广环大厦 方正实用两房 全明户型,广环大厦 ,2001, 2室2厅 , 无电梯,东莞庄,天河客运站站,塔楼,其他, 西北 ,3号线,9,25408, 76.75,755米
高楼层,300,东南向 黄埔花园 一房一厅 装修好,黄埔花园 ,2011, 1室1厅 , 有电梯,区府,,塔楼,其他, 北 ,,25,48829, 61.44,
高楼层,300,富力桃园 E区中高层两房,富力桃园 ,2004, 2室2厅 , 有电梯,罗冲围,西村站,塔楼,其他, 西北 ,5号线,24,34884, 86,1080米
低楼层,350,恒荔湾畔 正式两房 保养好,恒荔湾畔 ,2008, 2室1厅 , 有电梯,芳村大道,芳村站,塔楼,其他, 西南 ,1号线,31,47298, 74,681米
高楼层,245,雅怡阁 二房一厅 格局方正 通风采光,雅怡阁 ,2000, 2室1厅 , 有电梯,东圃,,塔楼, 简装 , 北 ,,23,38282, 64,
高楼层,200,采光通风 方正实用 温馨舒适,南洲花苑恒康楼 ,1993, 3室2厅 , 无电梯,金碧,,塔楼, 简装 , 西南 ,,9,24898, 80.33,
中楼层,230,晓港东社区 环境好 户型方正,晓港东一马路晓阳街 ,塔楼  , 3室2厅 , 无电梯,新港西,中大站, , 精装 , 南 ,8号线,9,32395, 71,755米
高楼层,275,悦时代花园精装2房 交通便利 配套完善,悦时代花园心悦湾 ,2013, 2室2厅 , 有电梯,区府,文冲站,塔楼, 精装 , 北 ,5号线,33,35257, 78,164米
中楼层,268,双子星城 实用温馨单位 配套完善,双子星城星河轩 ,2005, 2室2厅 , 有电梯,新港西,中大站,塔楼, 简装 , 南 ,8号线,12,53600, 50,658米
低楼层,110,假日花园西南向精装一室一厅满两年无按揭,假日花园 ,塔楼  , 1室1厅 , 有电梯,新塘,, ,其他, 西南 ,,18,25126, 43.78,
中楼层,120,实用舒适单位 配套完善,同庆路 ,塔楼  , 1室1厅 ,未知,同福,, ,其他, 东南 ,,5,27273, 44,
高楼层,736,新世界东逸花园 精装2房 安静舒适,新世界东逸花园 ,2006, 2室2厅 , 有电梯,天河公园,,塔楼, 精装 , 北 ,,23,80000, 92,
低楼层,460,半山雍景 电梯三房单位 北向望汇景,半山雍景苑 ,2000, 3室2厅 , 有电梯,五山,,塔楼, 简装 , 北 ,,18,54762, 84,
高楼层,670,骏景花园 北苑精装南向四房 经典3+1户,骏景花园北苑骏茵轩 ,2000, 3室1厅 , 有电梯,棠下,,塔楼, 简装 , 南 ,,12,54919, 122,
中楼层,268,双子星城 实用温馨单位 配套完善,双子星城星河轩 ,2005, 2室2厅 , 有电梯,新港西,中大站,塔楼, 简装 , 南 ,8号线,12,53600, 50,658米
低楼层,110,假日花园西南向精装一室一厅满两年无按揭,假日花园 ,塔楼  , 1室1厅 , 有电梯,新塘,, ,其他, 西南 ,,18,25126, 43.78,
中楼层,120,实用舒适单位 配套完善,同庆路 ,塔楼  , 1室1厅 ,未知,同福,, ,其他, 东南 ,,5,27273, 44,
高楼层,736,新世界东逸花园 精装2房 安静舒适,新世界东逸花园 ,2006, 2室2厅 , 有电梯,天河公园,,塔楼, 精装 , 北 ,,23,80000, 92,
低楼层,642,华景新城 大户型 景观怡人,华景新城信华花园 ,2012, 3室2厅 , 有电梯,华景新城,,塔楼, 精装 , 西南 ,,28,60567, 106,
中楼层,195,应元路 大华园 实用舒适单位 环境安静,应元路 ,2001, 1室1厅 , 无电梯,小北,纪念堂站,塔楼, 简装 , 东 ,2号线,9,51155, 38.12,607米
低楼层,105,两房一厅 方正实用 楼梯中层 交通方便,禺东西路花生寮 ,板楼  , 2室1厅 ,未知,沙河,, , 简装, 南 ,,6,23334, 45,
中楼层,420,华景新城 枫华苑 温馨三房 电梯楼,枫华苑 ,1997, 3室2厅 ,未知,华景新城,,塔楼, 精装, 西北 ,,9,46312, 90.69,
低楼层,340,精装两房 厅直出阳台 安静望花园,富力天朗明居N区 ,2001, 2室1厅 , 有电梯,棠下,,塔楼, 简装 , 北 ,,22,47888, 71,
低楼层,230,勤天E品上馆 精装复式一房 户型方正,勤天E品上馆 ,2007, 1室2厅 , 有电梯,天河公园,科韵路站,塔楼, 精装 , 北 ,5号线,19,48937, 47,1190米
低楼层,223,富力阳光美居 户型方正 通风采光好,富力阳光美居 ,2001, 2室2厅 , 有电梯,黄石路,,塔楼,其他, 东南 ,,15,31858, 70,
高楼层,415,太阳城广场 精装一房 方正实用,珠江太阳城广场裕富 ,2009, 1室1厅 , 有电梯,珠江新城东,潭村站,塔楼,其他, 北 ,5号线,31,60145, 69,1077米
中楼层,130,侨宫苑 方正两居 小户型经济实用 环境好,侨宫苑6街 ,1996, 2室1厅 ,未知,市桥,,塔楼, 简装, 北 ,,8,18625, 69.8,
低楼层,260,南北对流两房 户型通透,亚运城运动员村四区 ,塔楼  , 2室2厅 ,未知,亚运城,, ,其他, 南 北 ,,11,26089, 99.66,
中楼层,410,芳满庭园 户型方正 采光好 东北向两房,华景新城芳满庭园 ,2004, 2室2厅 , 有电梯,华景新城,,塔楼, 精装 , 东北 ,,36,52024, 78.81,
低楼层,220,广州富力城 西南向两房 安静舒适,广州富力城 ,2007, 2室2厅 ,未知,黄石路,,塔楼, 简装, 西南 ,,17,26507, 83,
高楼层,300,中山一路 2室2厅 300万,中山一路 ,塔楼  , 2室2厅 ,未知,东山口,杨箕站, , 简装, 南 ,1号线,9,60717, 49.41,492米
高楼层,205,森林半岛 东西对流 可以改小三房,翡翠绿洲森林半岛 ,2011, 2室2厅 ,未知,新塘,,塔楼, 简装, 东南 ,,24,21818, 93.96,
中楼层,520,华景新城怡华台 电梯东南三房 安静采光好,华景新城怡华台 ,1999, 3室2厅 , 有电梯,华景新城,,塔楼, 简装 , 东南 ,,17,57269, 90.8,
中楼层,260,珠江新岸公寓 温馨舒适一房,珠江新岸公寓 ,2009, 1室1厅 ,未知,滨江东,广州塔站,塔楼,其他, 北 ,3号线,32,54167, 48,1107米
高楼层,310,勤天E品上馆 2室2厅 310万,勤天E品上馆 ,2007, 2室2厅 ,未知,天河公园,科韵路站,塔楼, 精装, 南 ,5号线,19,42967, 72.15,1190米
高楼层,280,堤畔街 方正两房,广九大马路 ,塔楼  , 2室1厅 ,未知,东川路,团一大广场站, ,其他, 南 ,6号线,7,35898, 78,314米
高楼层,329,白云高尔夫南向3房 望花园 精致装修,白云高尔夫花园东区 ,2002, 3室2厅 , 有电梯,黄石路,,塔楼,其他, 南 ,,12,37566, 87.58,
高楼层,430,户型方正 封闭三房法院宿舍,东圃法院宿舍 ,1999, 3室2厅 ,未知,东圃,东圃站,塔楼, 简装, 东 西 ,5号线,12,37463, 114.78,1018米
高楼层,255,华景新城 芳满庭院 一房一厅,华景新城芳满庭园 ,2004, 1室1厅 , 有电梯,华景新城,,塔楼, 简装 , 西 ,,36,65486, 38.94,
高楼层,220,成丰大厦 格局方正 电梯高层,成丰大厦 ,1999, 3室2厅 , 有电梯,黄石路,,塔楼,其他, 东 ,,13,21360, 103,
高楼层,332,城市假日园 温馨两房 南向 安静舒适,城市假日园 ,2004, 2室1厅 , 有电梯,东圃,黄村站,塔楼,其他, 南 ,4号线,16,46112, 72,1193米
低楼层,105,华园新村 三元里地铁口物业 采光好 诚售,华园新村华富阁 ,1995, 2室1厅 , 无电梯,机场路,三元里站,塔楼,其他, 北 ,2号线,7,24116, 43.54,1144米
低楼层,370,动感华庭 温馨大两房 厅出阳台 视野开阔,动感华庭 ,2006, 2室1厅 , 有电梯,江燕路,江泰路站,塔楼,其他, 北 ,2号线,21,41865, 88.38,662米
中楼层,320,荔港南湾 实用两房,荔港南湾B区 ,2008, 2室2厅 ,未知,南岸路,黄沙站,塔楼,其他, 东北 ,1号线,28,42106, 76,0米
中楼层,1100,户型方正 通风采光好,雅郡花园会展新世界水蓝郡 ,2003, 4室2厅 , 有电梯,琶洲,万胜围站,塔楼,其他, 北 ,4号线,11,59868, 183.74,213米
高楼层,550,番禺奥林匹克花园,番禺奥林匹克花园冠军城 ,1990, 5室2厅 , 有电梯,沙湾,,塔楼,其他, 南 北 ,,11,27094, 203,
低楼层,300,锦林山庄 南向两房可改三房 业主置换诚售,锦林山庄 ,2011, 2室2厅 ,未知,科学城,暹岗站,塔楼, 精装, 南 ,6号线,11,32356, 92.72,790米
高楼层,460,佳信花园 北向望花园 格局方正,佳信花园会展星城 ,2004, 2室2厅 , 有电梯,赤岗,赤岗站,塔楼, 简装 , 北 ,8号线,11,54913, 83.77,721米
低楼层,215,汇侨新城 温馨两房 可改三房,汇侨新城北区 ,2000, 2室1厅 , 有电梯,新市,,塔楼, 简装 , 北 ,,18,29660, 72.49,
低楼层,158,保利红棉花园 实用两房 采光通风,保利红棉花园 ,1997, 2室1厅 , 无电梯,江燕路,离广佛线燕岗站,塔楼,其他, 南 ,,9,30981, 51,662米
中楼层,340,晓港湾 精装两房一厅 诚意出售,晓港湾惠侨苑 ,1999, 2室1厅 , 有电梯,金碧,东晓南站,塔楼,其他, 东 ,2号线,23,39535, 86,69米
中楼层,320,竹丝岗四马路 配套齐 交通便利,竹丝岗四马路 ,1987, 2室1厅 ,未知,东山口,东山口站,板楼, 简装, 南 ,1号线,11,40744, 78.54,253米
中楼层,175,翡翠绿洲 森林半岛 实用小两房,翡翠绿洲森林半岛 ,2011, 2室2厅 ,未知,新塘,,塔楼, 简装, 南 北 ,,11,24062, 72.73,
高楼层,185.1,西华路 高层三房 带私人花园,西华路 ,1990, 3室1厅 ,未知,西华路,陈家祠站,塔楼, 简装, 东南 ,1号线,9,20000, 92.53,857米
,1780,翠云山  独栋别墅  装修好,华南碧桂园翠云山 ,, 5室2厅 , 无电梯,,,, 精装 , 东南 ,,,68790, 258.76,
中楼层,237.3,鑫隆世家 中高楼层,鑫隆世家 ,塔楼  , 3室2厅 ,未知,石楼镇,, ,其他, 北 ,,16,21001, 112.97,
高楼层,300,番禺海伦堡花样年华 高层望江带车位出售,番禺海伦堡花样年华三期 ,2005, 3室2厅 , 有电梯,沙湾,,塔楼, 精装 , 南 ,,18,31002, 96.77,
低楼层,480,恒骏花园 五房单位 视野好 带主套,恒骏花园 ,2002, 5室2厅 , 有电梯,同和,北延段京溪南方医院站,塔楼, 简装 , 北 ,3号线,10,53334, 90,544米
中楼层,300,翡翠绿洲 舒适大三房 单边位,翡翠绿洲湖滨苑 ,2011, 3室2厅 , 有电梯,新塘,,塔楼,其他, 北 ,,21,22001, 136.36,
低楼层,45,雅怡花园 生活便利 低层单位,雅怡花园绿怡居 ,塔楼  , 2室0厅 ,未知,同德围,, ,其他, 南 ,,9,13637, 33,
低楼层,950,实用温馨套间,富力银禧花园 ,2008, 4室2厅 ,未知,滨江东,,塔楼, 精装, 南 ,,29,64185, 148.01,
低楼层,252,景泰花园 低层三房 精致装修,景泰花园 ,1997, 3室1厅 , 无电梯,大金钟,,塔楼,其他, 南 ,,9,26809, 94,
低楼层,930,侨林苑南向3房 实用舒适单位 配套完善,侨林苑三期 ,2003, 3室2厅 , 有电梯,天河北,广州东站站,塔楼, 简装 , 南 ,1号线,31,94898, 98,866米
低楼层,557,麓湖御景 两房两厅 通风采光好 格局方正,麓湖御景 ,2007, 2室2厅 , 有电梯,淘金,小北站,塔楼, 精装 , 东南 ,5号线,32,60000, 92.83,1096米
低楼层,325,民航小区 三房一厅 精致装修 好居家,民航小区向云新街 ,1995, 3室1厅 , 有电梯,白云大道南,飞翔公园站,塔楼,其他, 东北 ,2号线,10,34356, 94.6,1128米
高楼层,460,紫荆小区 南向高楼层 采光好,紫荆小区紫荆二街 ,1998, 2室2厅 , 无电梯,天河北,广州东站站,塔楼,其他, 南 ,1号线,9,61937, 74.27,693米
高楼层,585,群星大厦 方正三房 安静舒适,群星大厦 ,2002, 3室2厅 ,未知,东川路,团一大广场站,塔楼,其他, 西北 ,6号线,22,62440, 93.69,822米
高楼层,127,大石岗东路 大四房 交通便利 采光好,岗东路 ,塔楼  , 4室2厅 ,未知,大石,, ,其他, 南 ,,7,12038, 105.5,
低楼层,245,鸿城花园二期 朝向靓望花园 双阳台带主套,鸿城花园 ,2000, 3室2厅 , 有电梯,市桥,市桥站,塔楼, 精装 , 东北 ,3号线,28,25258, 97,571米
高楼层,408,金碧世纪花园 温馨三房 安静望花园,金碧世纪花园 ,2004, 3室2厅 , 有电梯,区府,,塔楼, 简装 , 北 ,,17,40800, 100,
低楼层,225,东华花园，楼梯房。,东华花园 ,2004, 3室2厅 , 无电梯,市桥,,板楼,其他, 北 ,,6,23833, 94.41,
高楼层,245,龙光风景华庭 北向精装三房 格局方正,龙光峰景华庭 ,2009, 3室2厅 ,未知,科学城,,塔楼,其他, 北 ,,18,27223, 90,
低楼层,239,电梯两房 晓港湾 新装修两房,晓港湾惠侨苑 ,塔楼  , 2室1厅 , 有电梯,金碧,东晓南站, , 简装 , 东 ,2号线,23,39181, 61,100米
高楼层,425,江湾花苑 复式单位 双阳台,江湾花苑福宁居 ,1999, 4室1厅 , 无电梯,滨江中,,塔楼,其他, 东北 ,,9,31090, 136.7,
低楼层,370,万科金域蓝湾 精装三房 东南望花园,金域蓝湾 ,2008, 3室2厅 , 有电梯,金沙洲,横沙站,塔楼,其他, 东南 ,6号线,12,37748, 98.02,482米
高楼层,276,云山居 南向 精装大户型 视野采光好,云山居 ,2000, 2室2厅 ,未知,白云大道北,,塔楼,其他, 南 ,,5,26011, 106.11,
低楼层,247,金名都 精装三房 环境好,金名都 ,2008, 3室2厅 , 有电梯,金沙洲,,塔楼,其他, 南 ,,45,27143, 91,
高楼层,195,银苑大厦  3房诚意出售,银苑大厦 ,1999, 3室2厅 , 有电梯,市桥,市桥站,塔楼,其他, 西南 ,3号线,9,18572, 105,676米
低楼层,316,长兴小区 舒适安静,长兴小区 ,1990, 2室1厅 ,未知,长兴,天河客运站站,塔楼, 简装, 北 ,3号线,11,40000, 79,1124米
中楼层,550,罗马家园 南北对流 双阳台望花园,罗马家园凯利庭 ,2007, 3室2厅 , 有电梯,南洲,沥滘站,塔楼,其他, 南 北 ,3号线,12,42789, 128.54,987米
中楼层,600,文苑花园 方正三房 安静实用 诚意出售,文苑花园 ,2000, 3室2厅 ,未知,天润路,,塔楼, 简装, 北 ,,15,59406, 101,
高楼层,175,白云花园 住家装修 大两房 园林单位,白云花园红棉阁 ,1993, 2室1厅 , 无电梯,新市,,塔楼,其他, 南 北 ,,9,19887, 88,
中楼层,382,富力桃园 实用电梯三房 望小区花园,富力桃园 ,2004, 3室1厅 , 有电梯,罗冲围,,塔楼,其他, 西南 ,,30,41809, 91.37,
高楼层,432,羊城花园 望花园 方正温馨的三房.。,羊城花园趣苑 ,2003, 3室2厅 , 有电梯,东圃,,塔楼, 简装 , 北 ,,18,40000, 108,
高楼层,700,中海锦榕湾 三房带主套 南北对流望花园,光大花园中海锦榕湾 ,2006, 3室2厅 ,未知,工业大道北,沙园站,塔楼,其他, 南 ,8号线,32,68628, 102,552米
低楼层,422.4,下塘西路 实用大四房 安静宜居,下塘西路 ,塔楼  , 4室2厅 ,未知,麓景,小北站, ,其他, 北 ,5号线,9,35001, 120.67,783米
中楼层,200,青怡温馨两房出售,祈福新村青怡居 ,1995, 2室2厅 ,未知,祈福,,板楼,其他, 北 ,,5,29028, 68.9,
低楼层,215,银丰花园 正规两房 交通便利 保养好,银丰花园银丰二街 ,1999, 2室2厅 ,未知,区府,大沙东站,塔楼,其他, 北 ,5号线,9,24713, 87,512米
中楼层,210,积德花园 电梯 实用3房 封闭小区,积德花园 ,1998, 3室1厅 , 有电梯,同德围,,塔楼,其他, 北 ,,27,29578, 71,
低楼层,290,四季花园 精装2房 楼龄新净,四季花园 ,2006, 2室2厅 , 有电梯,坑口,坑口站,塔楼,其他, 北 ,1号线,18,37180, 78,788米
中楼层,242,芳村大道西 底层大三房 自带50方平台,芳村大道西 ,1988, 3室2厅 , 无电梯,滘口,滘口站,塔楼, 精装 , 东南 ,5号线,8,31552, 76.7,725米
高楼层,780,骏景花园南苑 保养好 大4房,骏景花园南苑骏御轩 ,2000, 4室2厅 , 有电梯,棠下,,塔楼, 精装 , 南 北 ,,19,47602, 163.86,
中楼层,266,东华花园，楼梯楼，温馨三房,东华花园 ,2004, 3室2厅 , 无电梯,市桥,,塔楼,其他, 南 ,,7,26363, 100.9,
低楼层,450,云景花园 交通便利 电梯房,云景花园云桦苑 ,2002, 4室2厅 , 有电梯,同和,北延段京溪南方医院站,塔楼,其他, 东北 ,3号线,10,43270, 104,645米
中楼层,580,白云堡豪苑 阔气住宅 景观漂亮,白云堡豪苑堡轩径 ,1998, 2室2厅 , 有电梯,白云大道北,,板楼,其他, 南 ,,5,26184, 221.51,
中楼层,220,君华御府 毛坯 中间楼层 少有纯复式洋房,番禺君华香柏广场 ,塔楼  , 3室2厅 ,未知,沙湾,, ,其他, 东 西 ,,31,29730, 74,
高楼层,228,昌岗东路大院 中层六楼 舒适四房,昌岗东路 ,1985, 4室2厅 , 无电梯,昌岗,昌岗站,板楼,其他, 南 ,2号线,6,30000, 76,246米
中楼层,500,晓港花苑 三房两厅 户型方正,晓港花苑 ,1998, 3室2厅 , 有电梯,前进路,江南西站,塔楼, 简装 , 北 ,2号线,25,42736, 117,719米
高楼层,193,凤晴苑实用两房 中楼层 南向望别墅,碧桂园凤凰城凤晴苑 ,2002, 2室2厅 , 有电梯,新塘,,塔楼,其他, 南 ,,17,24431, 79,
高楼层,302,山海汇花园 精致三房 交通方便 安静舒适,金沙山海名门 ,塔楼  , 3室2厅 ,未知,金沙洲,, ,其他, 南 北 ,,32,32934, 91.7,
高楼层,538,南国花园 方正实用 望花园,南国花园C区 ,2002, 2室2厅 , 有电梯,珠江新城东,潭村站,塔楼, 简装 , 西北 ,5号线,24,66841, 80.49,438米
高楼层,550,中海康城 高楼层 舒适三房 跃式户型,中海康城蔷薇街 ,2002, 3室2厅 , 有电梯,黄村,黄村站,塔楼,其他, 北 ,4号线,12,43634, 126.05,708米
中楼层,590,小区居住氛围好 业主诚意出售,玫瑰园 ,2008, 3室2厅 , 有电梯,江南西,江南西站,塔楼,其他, 东南 ,2号线,19,49580, 119,727米
高楼层,695,农林下路 实用舒适单位 配套完善,农林下路72号大院 ,板楼  , 4室2厅 ,未知,环市东,区庄站, ,其他, 南 北 ,6号线,6,57538, 120.79,276米
低楼层,195,邦华星际 精装两房 复式公寓 交通便利,邦华星际广场一期 ,2015, 2室1厅 ,未知,龙溪,,塔楼,其他, 北 ,,22,29140, 66.92,
高楼层,453,东浚荔景苑 4室2厅 453万,东浚荔景苑 ,1998, 4室2厅 , 有电梯,中山八,西场站,塔楼, 简装 , 东 西 ,5号线,43,39392, 115,0米
低楼层,500,云裳丽影 方正大三房 家私电器齐,云裳丽影 ,2012, 3室2厅 , 有电梯,同和,北延段同和站,塔楼,其他, 南 ,3号线,18,48544, 103,608米
中楼层,530,龙口西 电梯房 2房精装,广梅汕宿舍 ,1997, 3室2厅 , 有电梯,龙口西,岗顶站,塔楼, 简装 , 南 ,3号线,12,56383, 94,817米
中楼层,318,祈福新村翠湖居三房二卫  近人工湖靓景,祈福新村翠湖居 ,1995, 3室2厅 , 无电梯,祈福,,板楼,其他, 北 ,,6,30057, 105.8,
低楼层,345,保利西海岸 规范管理 环境舒适 交通便利,保利西海岸星海花园 ,2010, 3室2厅 , 有电梯,金沙洲,,塔楼,其他, 东南 ,,27,35205, 98,
高楼层,308,实用三房单位双阳台 已经交了电梯筹备基金,江南大道南水厂宿舍 ,1990, 3室1厅 , 无电梯,昌岗,昌岗站,塔楼,其他, 东南 ,2号线,9,37561, 82,448米
低楼层,620,南天广场 精装修 诚心想卖 交通方便,南天广场 ,1997, 5室1厅 , 有电梯,珠江新城西,五羊邨站,塔楼, 简装 , 北 ,5号线,33,54868, 113,318米
低楼层,550,中海金沙湾 方正4房 间隔方正 保养新,中海金沙湾 ,2007, 4室2厅 , 有电梯,金沙洲,,塔楼,其他, 西南 ,,33,36185, 152,
低楼层,200,翡翠绿洲 育才阳光苑 精致三房,翡翠绿洲育才阳光苑 ,2011, 3室2厅 , 有电梯,新塘,,塔楼,其他, 南 北 ,,9,20882, 95.78,
中楼层,320,万科金色城品 70方LOFT户型 园景房,万科金色城品 ,2010, 4室2厅 , 有电梯,沙湾,,塔楼,其他, 北 ,,8,45715, 70,
低楼层,226,豪利花园 三房 南向,豪利花园顺景阁 ,2002, 3室2厅 , 有电梯,新区,,塔楼,其他, 南 ,,16,22710, 99.52,
中楼层,420,高尔夫花园 电梯中高层 三房带主卫 采光,白云高尔夫花园东区 ,2002, 3室2厅 , 有电梯,黄石路,,塔楼, 简装 , 东 ,,14,36522, 115,
高楼层,190,子岭 长安厚街 三房两厅 高层南向,景松苑 ,1997, 3室2厅 , 无电梯,大金钟,,塔楼, 简装 , 南 北 ,,9,19792, 96,
